피슈마라홍탕 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
김영섭초밥 ,,, 고기 요리, None, None, None
모리타 ,,, 만원 미만, None, None, None
더브래드팬트리 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
월화고기 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
서동한우 (상암점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
치킨뱅이 (광흥창역점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
스타벅스 (서강광흥창역점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
뚜레쥬르 (광흥창역점),,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
네네치킨 (광흥창역점),,, 고기 요리, None, None, None
빚은 (광흥창역점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
내고향왕만두 (광흥창역점),,, 고기 요리, None, None, None
바오바 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
플랜트 (1호점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
브라이리퍼블릭 (이태원점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
커피라이터 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
찬스브로스 (2호점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
코니크 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
사우스사이드팔러 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
매니멀스모크하우스 ,,, 만원 미만, None, None, None
노리테이블 ,,, 고기 요리, None, None, None
왕타이 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
디어브레드 (고대점),,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
고른햇살 ,,, 고기 요리, None, None, None
프로마치 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
용초수 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
샐러데이 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
하트카페 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
더베리와플 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
오샬 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
정상호프 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
와플앨리 (2호점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
시저지 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
이웃사촌 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
석관시장떡볶이 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
모구모구 ,,, 만원 미만, None, None, None
성가네낙지마을 (석관점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
패티앤빅왕돈가스 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
셀렉토커피 (돌곶이역스타점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
태성식당 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
대게축제 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
세븐돈까스김밥 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
육부단 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
Mr왕 ,,,#N/A,#N/A,#N/A,#N/A
토리자까나 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
어썸커피 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
데일리파크 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
스시차이 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
봉화산커피 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
낙지방 (봉화산점),,, 고기 요리, None, None, None
봉평막국수 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
유정집 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
해물이네 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
수락산숯불닭갈비 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
우리나라 (본점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
장암골 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
장재울토종순대국 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
강강술래 (상계점),,,#N/A,#N/A,#N/A,#N/A
채선당 (수락산점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
가재골수제비 ,,,#N/A,#N/A,#N/A,#N/A
수락산풍천민물장어 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
다찜 (수락점),,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
수락산참치 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
비와별닭갈비 (수락산역점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
카페 플로렌스 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
최가스시 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
봉평산골메밀촌 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
55닭갈비 ,,,#N/A,#N/A,#N/A,#N/A
신의주찹쌀순대 (마들역점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
올리볼렌 (노원점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
엘리제과자점 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
종로떡집 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
고향마을 ,,, 고기 요리, None, None, None
궁중명가 , None,, 고기 요리, None, None, None
행복한밀가루 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
치킨마루 (마들점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
내사랑족발 ,,, 고기 요리, None, None, None
돈부리 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
총각네곱창가게 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
삼청동궁물떡복이 (노원점),,, 카페 / 디저트, 만원 미만, 09:30 - 24:00, None
맥시칸 (중계점),,, 만원 미만, None, None, None
챠이몽 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
명품해물찜칼국수 ,,, 만원 미만, None, None, None
옛촌칡냉면 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
메이탄 (상계점),,, 만원 미만, None, None, None
플루토 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
영동돈까스 (노원점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
짬뽕필락 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
버거톤 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
스시준 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
달밭소곱창 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
매일파스타 ,,, 만원 미만, None, None, None
하나샤브샤브 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
토다이 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
치어스 (중계2동점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
아리가또맘마 (중계홈플러스점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
신고집찜칼국수 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
아고라커피 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
생선까시 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
공릉우동집 ,,, 고기 요리, None, None, None
불타는생고기 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
뽕신 (공릉점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
새우꺾기 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
싱싱오징어바다 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
아이엠부대찌개 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
빕스 (공릉점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
서서방고깃집 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
육공사604 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
BREAD850 ,,,#N/A,#N/A,#N/A,#N/A
소야지 (중화점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
맛짱 ,,, 만원 미만, None, None, None
도네누 (중화역점),,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
치어스 (중화점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
연어에 반하다 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
이층커피 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
한스참숯불닭갈비 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
장원정 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
육공사604 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
BREAD850 ,,,#N/A,#N/A,#N/A,#N/A
소야지 (중화점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
맛짱 ,,, 만원 미만, None, None, None
도네누 (중화역점),,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
치어스 (중화점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
연어에 반하다 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
이층커피 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
한스참숯불닭갈비 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
장원정 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
까망통돼지 ,,, 고기 요리, None, None, None
오아저씨수제고로케 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
제이쿠치나 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
참이맛감자탕상봉점 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
아웃백스테이크하우스 (상봉점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
꿀삼겹 ,,, 고기 요리, None, None, None
디저트39 (상봉점),,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
포메인 (상봉이노시티점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
어글리스토브 (상봉점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
애슐리 (홈플러스 상봉점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
진미각 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
명품쌈밥사계절수산물 ,,, 만원 미만, None, None, None
후후스시 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
리레케이크 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 11:00 - 23:00
참맛깔곱창 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
한명숙피자치킨 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
장터빈대떡 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
산골정육식당 ,,, 까스 요리, 만원 미만, 무료주차 가능, 11:00 - 21:00
자주족발 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
암뽕순대국 닭발 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
대박왕곱창 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
순자네다락방 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
엄마분식 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
약산능이촌 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
빨대소리 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
천외천 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
위대한족보 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
경미양꼬치 ,,,#N/A,#N/A,#N/A,#N/A
황제갈비 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
커피플레이스 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
바이 레인 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
르빵프레 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 11:00 - 23:00
등촌샤브칼국수 (중곡점),,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
유일설렁탕 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
채선당 (중곡점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
치어스 (중곡점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
참나무로바베큐 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
신전떡볶이 (중곡점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
사쿠라드랍스 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
상떼 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
송화산시도삭면 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
독도수산 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
강쇠네 ,,,#N/A,#N/A,#N/A,#N/A
마일드 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 11:00 - 23:00
진육식당 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
커피더쏠 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
호타루 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
그남자의덮밥 ,,, 고기 요리, None, None, None
꼬꼬아찌 (건대점),,, 고기 요리, None, None, None
꽃다방 ,,, 고기 요리, None, None, None
길목 ,,, 고기 요리, None, None, None
파파호 (청담점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
페스틴 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
삼성원조양곱창 ,,, 까스 요리, 만원 미만, 무료주차 가능, 11:00 - 21:00
더제이케이키친 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
청담영양센터 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
폴바셋 (청담역점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
신의주찹쌀순대 (청담점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
초밥집 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
청국장과보리밥 (청담점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
바닐라클라우드 ,,, 기타 일식, 만원-2만원, 무료주차 가능, 11:00 - 22:00
오감 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
25T ,,,#N/A,#N/A,#N/A,#N/A
우츠와 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
봉밀가 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
Sweet Planet (본점),,,#N/A,#N/A,#N/A,#N/A
비트윈브레드 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
김영모과자점 (강남구청점),,, 고기 요리, None, None, None
팔당닭발 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
그때그집 ,,, 고기 요리, None, None, None
가토드보야주 ,,,#N/A,#N/A,#N/A,#N/A
리북집 (논현직영점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 11:00 - 23:00
라멘모토 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
배꼽집 (본점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
반피차이 (논현점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
도셰프 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
신이주신선물오리고기 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
가라사대 ,,,#N/A,#N/A,#N/A,#N/A
봉평고향메밀촌 (논현점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
논현장어 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
마루심 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 11:00 - 23:00
코아손만두 (뉴코아아울렛 강남),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
차알 (파미에스테이션),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
페르케노 (뉴코아아울렛 강남),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
베를린크란츠 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
제이에스가든 (잠원점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
테판야끼다구오 (뉴코아아울렛 강남),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
조선면옥 (본점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
소이연남 (파미에스테이션),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
삼순이호두파이전문점 ,,, 까스 요리, 만원 미만, 무료주차 가능, 11:00 - 21:00
플레이와타나베식당 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
송이족발 (사당점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
모녀신떡&미쓰밀떡 ,,, 만원 미만, None, None, None
백제231 ,,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
Italian Kitchen 요리대장 ,,,#N/A,#N/A,#N/A,#N/A
이레분식 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
마실 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 11:00 - 23:00
커피 더 캠프 (남성역점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
달의둥지 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
경 ,,,#N/A,#N/A,#N/A,#N/A
파동추야 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
리얼후라이 (숭실대점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 11:00 - 23:00
미주알고주알 ,,, 기타 일식, 만원-2만원, 무료주차 가능, 11:00 - 22:00
상도곱창 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
논두렁갈비 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
스톤504 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
토모니베이커리 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
멘동 (숭실대점),,, 만원 미만, None, None, None
커피투머로우 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
도쿄야네 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
즉석바지락손칼국수 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
시간을 들이다 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
카페퍼블리코 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
몽소 ,,, 만원 미만, None, None, None
온누리에돈까스 (대방점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
키친502 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
카페몽돌 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
계림원 (상도점),,,#N/A,#N/A,#N/A,#N/A
커피집 ,,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
생각이나 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
상남스시 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
서일순대국 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
알렉스플레이스 ,,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
코코이찌방야 (보라매점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
옛촌민속집 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
도동집 ,,, 기타 양식, 만원-2만원, 무료주차 가능," 월-목: 12:00 - 21:00,금-토: 12:00 - 22:00,일: 12:00 - 유동적"
입떡 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
신한방퍼즈카페 (보라매점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
가장맛있는족발 ,,,#N/A,#N/A,#N/A,#N/A
맘스케익 (영등포점),,, 만원 미만, None, None, None
정준호스시 ,,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
고창국수 ,,, 고기 요리, None, None, None
빵굼터 (구로점),,, 기타 한식, 만원 미만, 주차공간없음, 10:30 - 22:00
구삼이 ,,, 고기 요리, None, None, None
주주네족발앤낙지 (남구로점),,, 카페 / 디저트, 만원 미만, 주차공간없음," 월-금: 09:30 - 22:00,토: 10:00 - 22:00,일: 10:00 - 19:00"
구름산원주추어탕 ,,, 고기 요리, None, None, None
아리가또맘마 (구로디지털단지점),,, 카페 / 디저트, 만원 미만, 무료주차 가능, 12:00 - 22:00
통닭가 (남구로점),,, 까스 요리, 만원 미만, 주차공간없음, 11:00 - 21:30
